A-09260-64970, 42.4733689, -83.2218731
A-09265-65534, 26.0031465, -80.223937
A-09266-65623, 38.5950533, -90.5462339
A-09266-65630, 25.9087056, -80.3086619
A-09268-66039, 40.8928771, -73.9726381
A-09268-66053, 39.1434406, -77.2013705
A-09268-66059, 45.5234515, -122.6762071
A-09268-66090, 30.9299052, -88.0272209
A-09268-66151, 42.2708716, -83.7263294
A-09270-66236, 41.850033, -87.6500523
A-09271-66306, 38.4220694, -77.4083162
A-09271-66406, 35.772096, -78.6386145
A-09272-66521, 38.4220694, -77.4083162
A-09272-66530, 32.8579056, -97.2547371
A-09272-66531, 40.76149276, -73.98143112
A-09272-66603, 30.5082551, -97.678896
A-09272-66645, 32.8140177, -96.9488945
A-09272-66667, 32.7830556, -96.8066667
A-09273-66936, 41.4297341, -97.3683753
A-09273-67004, 42.8142432, -73.9395687
A-09273-67026, 39.952335, -75.163789
A-09274-67071, 41.850033, -87.6500523
A-09274-67245, 40.4992714, -74.3990392
A-09274-67251, 40.735657, -74.1723667
A-09275-67388, 40.8531553, -74.1137537
A-09275-67418, 38.8462236, -77.3063733
A-09278-67559, 41.1628731, -73.8615246
A-09279-67850, 29.7632836, -95.3632715
A-09279-67895, 38.9822282, -94.6707917
A-09280-68031, 40.5187154, -74.4120953
A-09280-68047, 38.7934466, -77.2716505
A-09281-68212, 34.8282235, -78.0230417
A-09281-68294, 34.0522342, -118.2436849
A-09281-68318, 40.5187154, -74.4120953
A-09282-68351, 37.354108, -121.9552356
A-09282-68446, 38.8462236, -77.3063733
A-09285-68552, 42.325578, -87.8411818
A-09287-68884, 25.72149, -80.2683838
A-09287-68968, 40.7706562, -74.2326463
A-09287-68974, 38.8462236, -77.3063733
A-09287-69046, 42.6055893, -83.1499304
A-09288-69216, 38.8462236, -77.3063733
A-09291-69464, 42.375097, -71.1056079
A-09293-69870, 41.5519954, -81.4784522
A-09294-69982, 38.0293059, -78.4766781
A-09295-70276, 42.4473175, -71.2245003
A-09296-70361, 40.3487181, -74.6590472
A-09299-70577, 38.8403909, -77.4288769
A-09299-70683, 38.8048356, -77.0469214
A-09300-70767, 39.2403841, -76.8394184
A-09300-70898, 39.0992752, -76.8483061
A-09300-70960, 35.9606384, -83.9207392
A-09301-71150, 38.9806658, -77.100256
A-09301-71158, 39.9167783, -75.387693
A-09302-71244, 37.5482697, -121.9885719
A-09302-71259, 40.76149276, -73.98143112
A-09302-71340, 40.76149276, -73.98143112
A-09303-71365, 40.76149276, -73.98143112
A-09307-71902, 38.0171441, -122.2885808
