"node_name","node_disp_name","ntype","degree","weighted_degree","consensus_lin","BarcodeSequence","library_construction_protocol","pool_member_name_renamed","study_ref_renamed","age","ancestry","anonymized_name","family","host_subject_id","individual","obesitycat","sampledate","twin_mother","zygosity"
"4451906","","otu_node","8","8.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4451907","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4452051","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4452107","","otu_node","2","4.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4452613","","otu_node","4","4.0","k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Enterobacteriales:f__Enterobacteriaceae:g__Klebsiella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4452632","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__Clostridium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4453304","","otu_node","12","15.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4453307","","otu_node","68","125.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4453343","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4453501","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Veillonella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4453550","","otu_node","1","3.0","k__Bacteria:p__Firmicutes:c__Erysipelotrichi:o__Erysipelotrichales:f__Erysipelotrichaceae:g__RFN20","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4453609","","otu_node","3","3.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Rikenellaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4453773","","otu_node","27","80.0","k__Bacteria:p__Proteobacteria:c__Deltaproteobacteria:o__Desulfovibrionales:f__Desulfovibrionaceae:g__Desulfovibrio","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4454025","","otu_node","13","14.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4454043","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Epulopiscium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4454529","","otu_node","1","1.0","k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pseudomonadales:f__Pseudomonadaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4454586","","otu_node","3","3.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Odoribacteraceae]:g__Odoribacter","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4455250","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Streptococcaceae:g__Streptococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4456027","","otu_node","23","33.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4456576","","otu_node","4","4.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4456590","","otu_node","3","4.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4456702","","otu_node","5","5.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Ruminococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4457064","","otu_node","2","21.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Rikenellaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4457438","","otu_node","5","6.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4457453","","otu_node","50","249.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Dialister","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4458227","","otu_node","7","29.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4458306","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Veillonella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4458576","","otu_node","0","0.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4458700","","otu_node","26","51.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4458959","","otu_node","3","8.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Veillonella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4459196","","otu_node","13","21.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Lachnospira","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4459279","","otu_node","20","40.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4459708","","otu_node","11","15.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4459940","","otu_node","14","27.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4460005","","otu_node","6","7.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4460021","","otu_node","4","4.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Ruminococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4460847","","otu_node","23","33.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Ruminococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4461030","","otu_node","1","1.0","k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Enterobacteriales:f__Enterobacteriaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4462107","","otu_node","81","245.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Faecalibacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4462599","","otu_node","19","23.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4463532","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4463579","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Streptococcaceae:g__Streptococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4463709","","otu_node","5","5.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Coprococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4464124","","otu_node","70","223.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Faecalibacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4464173","","otu_node","38","69.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4464445","","otu_node","33","76.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4464533","","otu_node","16","48.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4464717","","otu_node","3","5.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4465072","","otu_node","17","45.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4465284","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4465746","","otu_node","5","9.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__SMB53","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4465905","","otu_node","3","6.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4465907","","otu_node","69","116.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Blautia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4466220","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4466275","","otu_node","5","5.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4466707","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Coprococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4467447","","otu_node","2","2.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4468234","","otu_node","200","16127.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4468384","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Blautia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4468391","","otu_node","18","73.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Ruminococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4468464","","otu_node","82","1846.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Paraprevotellaceae]:g__[Prevotella]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4468466","","otu_node","57","257.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4468891","","otu_node","71","541.0","k__Bacteria:p__Firmicutes:c__Erysipelotrichi:o__Erysipelotrichales:f__Erysipelotrichaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4468892","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4469007","","otu_node","33","45.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4469167","","otu_node","31","45.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4469233","","otu_node","5","5.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4469302","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4469576","","otu_node","7","13.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4470092","","otu_node","0","0.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4470114","","otu_node","51","94.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4470603","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4470870","","otu_node","27","138.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Barnesiellaceae]:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4471182","","otu_node","20","95.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4471854","","otu_node","17","17.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Coprococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4472130","","otu_node","5","6.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4472174","","otu_node","2","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4472195","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4472202","","otu_node","40","83.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4472399","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4472796","","otu_node","2","2.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4473176","","otu_node","23","39.0","k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Enterobacteriales:f__Enterobacteriaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4473227","","otu_node","1","1.0","k__Bacteria:p__Actinobacteria:c__Actinobacteria:o__Actinomycetales:f__Actinomycetaceae:g__Actinomyces","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4473506","","otu_node","38","157.0","k__Bacteria:p__Proteobacteria:c__Betaproteobacteria:o__Burkholderiales:f__Alcaligenaceae:g__Sutterella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4473509","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4473664","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Peptostreptococcaceae:g__Peptostreptococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4473788","","otu_node","7","8.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4473976","","otu_node","5","7.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Eubacteriaceae:g__Pseudoramibacter_Eubacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4473977","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4474380","","otu_node","42","67.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Blautia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4474593","","otu_node","2","5.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4474759","","otu_node","28","33.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Paraprevotellaceae]:g__[Prevotella]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4474760","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Oscillospira","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4475144","","otu_node","10","16.0","k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Enterobacteriales:f__Enterobacteriaceae:g__Erwinia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4476065","","otu_node","10","38.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Ruminococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
